Authors,Title,DOI,Link,Abstract,Author Keywords,Index Keywords
"Moncayo-Martínez L.A., Zhang D.Z.","Optimising safety stock placement and lead time in an assembly supply chain using bi-objective MAX-MIN ant system","10.1016/j.ijpe.2012.12.024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880920764&doi=10.1016%2fj.ijpe.2012.12.024&partnerID=40&md5=f61bc44e5000a130b85f6b073f0665c8","The problem of placing safety inventory over a network, which assembles a product, is a challenging issue in supply chain design (SCD) because manufacturers always want to reduce inventory all over the supply chain (SC). Moreover, the process of designing a SC and then placing inventory, to offer high service level at the lowest possible cost, across a complex SC, is not an easy task for decision makers. In this paper we use the SC representation proposed by Graves and Willems (2000), Manufacturing & Service Operations Management 2 (1), 68-83, where a SC is divided into many supplying, manufacturing, and delivering stages. Our problem is to select one resource option to perform each stage, and based on the selected options to place an amount of inventory (in-progress and on-hand) at each stage, in order to offer a satisfactory customer service level with as low as possible total supply chain cost. A resource option here represents a supplier, a manufacturing plant (production line), or a transport mode in a supplying, manufacturing, or delivering stage, respectively. We developed an approach based on ant colony optimisation (ACO) to minimise simultaneously the total supply chain cost and the products' lead time to ensure product deliveries without delays. What are new in our approach are the bi-objective function and the computational efficiency of our ACO-based approach. In addition, ACO has not been applied to solve the inventory placement problem. As a validation of the model, we: (a) describe a successful application at CIFUNSA, one of the largest iron foundry in the world, and (b) compare different CPU time instances and metrics about multi-objective optimisation. © 2013 Elsevier B.V.","Ant colony; Meta-heuristics; Multi-objective optimisation; Safety stock placement; Supply chain design","Ant colonies; Ant colony optimisation; Customer service levels; Manufacturing plant; Meta heuristics; Safety stock placement; Service operations management; Supply chain design; Algorithms; Ant colony optimization; Artificial intelligence; Complex networks; Costs; Manufacture; Multiobjective optimization; Product design; Supply chains"
"Langton S., Geiger M.J.","Computationally automated questioning strategies for fast cost functions convergence at supply chain stockout evaluation","10.3233/ICA-130432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878883937&doi=10.3233%2fICA-130432&partnerID=40&md5=5c8e7c437e6c2e1d683c8d8d1520ddb9","Measuring cost effects of stockout events is a crucial aspect in Supply Chain Management. Motivated by the limited number of related approaches and an obvious need for applicable methods, our article focuses on this research topic. We present an interactive approach for obtaining cost function estimations from a decision maker. As a result of previous experiments, a knowledge-based Genetic Programming approach for rough function approximations is presented first. After that, a novel algorithm for reaching better convergence of the roughly approximated cost functions is described. Constituting the central research topic of this article, different interactive strategies for questioning a decision maker are then implemented and computationally tested. A decision support system integrating both aspects is illustrated and numerical results are presented. It is shown that the quality of computational results first depends on the quality of decision maker's answers. Second, looking at different questioning strategies in detail, cost function convergence seems to be reached faster, if decision maker statements are added to the database step- and not group-wise. © 2013 - IOS Press and the author(s). All rights reserved.","data mining; evolutionary computation; genetic programming; knowledge-based systems; Stockout costs","Computational results; Decision makers; Function convergence; Function estimation; Interactive approach; Interactive strategy; Numerical results; Stockout costs; Algorithms; Artificial intelligence; Data mining; Decision making; Decision support systems; Evolutionary algorithms; Genetic programming; Knowledge based systems; Supply chain management; Cost functions"
"Latha Shankar B., Basavarajappa S., Kadadevaramath R.S., Chen J.C.H.","A bi-objective optimization of supply chain design and distribution operations using non-dominated sorting algorithm: A case study","10.1016/j.eswa.2013.03.047","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878276990&doi=10.1016%2fj.eswa.2013.03.047&partnerID=40&md5=b2569782ea18aac3c5fe2cc2dce4d7f6","This paper considers simultaneous optimization of strategic design and distribution decisions for three-echelon supply chain architecture consisting of following three players; suppliers, production plants, and distribution centers (DCs). The key design decisions considered are: the number and location of plants in the system, the flow of raw materials from suppliers to plants, the quantity of products to be shipped from plants to distribution centers, so as to minimize the combined facility location, production, inventory, and shipment costs and maximize fill rate. To achieve this, three-echelon network model is mathematically represented and solved using swarm intelligence based Multi-objective Hybrid Particle Swarm Optimization algorithm (MOHPSO). This heuristic incorporates non-dominated sorting (NDS) procedure to achieve bi-objective optimization of two conflicting objectives. The applicability of proposed optimization algorithm was then tested by applying it to standard test problems found in literature. On achieving comparable results, the approach was applied to actual data of a pump manufacturing industry. The results show that the proposed solution approach performs efficiently. © 2013 Elsevier Ltd. All rights reserved.","Bi-objective; Non-dominating sorting; Particle swarm; Supply chain; Swarm intelligence; Three-echelon","Bi objectives; Bi-objective optimization; Hybrid particle swarm optimization algorithm; Non-dominated sorting algorithms; Particle swarm; Supply chain architecture; Swarm Intelligence; Three-echelon; Algorithms; Artificial intelligence; Location; Particle swarm optimization (PSO); Screening; Ships; Warehouses; Supply chains"
"Kumar D., Singh J., Singh O.P., Seema","A fuzzy logic based decision support system for evaluation of suppliers in supply chain management practices","10.1016/j.mcm.2013.03.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892504829&doi=10.1016%2fj.mcm.2013.03.002&partnerID=40&md5=4aea3d48889a14097b6d6f6ff97d8946","Supply chain management is an increasingly important organizational concern, and proper evaluation of suppliers constitutes one essential element of supply chain success. Continuous evaluation of a particular supplier becomes more important considering the fact that in most industries the cost of raw materials and component parts constitutes the main cost of a product, such that in some cases it can account for up to 70%. However, there is little research that has helped organizations in continuous evaluation of their suppliers. We propose a new model based on fuzzy logic to handle the various attributes associated with supplier evaluation problems. Four multi-input single-output (MISO) Mamdani fuzzy inference systems have been proposed for supplier evaluation. The proposed model has also been illustrated through a case study. © 2013 Elsevier Ltd.","Cost; Fuzzy; Quality; Supplier evaluation; Time","Component part; Essential elements; Fuzzy; Mamdani fuzzy inferences; Model-based OPC; Supplier Evaluations; Supply chain management practices; Time; Artificial intelligence; Costs; Decision support systems; Fuzzy logic; Image quality; Supply chain management; Quality control"
"Banerjee S., Golhar D.Y.","A decision support system for a third-party coordinator managing supply chain with demand uncertainty","10.1080/09537287.2011.639586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877935255&doi=10.1080%2f09537287.2011.639586&partnerID=40&md5=87b45efe1ff4a56cae494cb6f9e9e1ca","Global supply chains reduce cost but increase lead times, complexities and uncertainties. Retailers in consumer products industry are getting shorter lead time to respond to market demand. To meet this challenge, many rely on third party supply chain managers (SCMs) for economically supplying required quantities of finished products quickly. However, due to shorter time to market, the SCM has to procure raw materials and start production process based on expected demand. Since SCM absorbs financial penalties associated with under-and over-estimation of demand from retailer, finding an optimal production lot size and product customisation strategy are essential to an SCM's operation. We develop a profit maximisation model and provide a close-form solution that allows an SCM to calculate optimal production lot size. The model is used to examine profitability of postponing product customisation. Finally, the effect of demand variation on SCM's profitability is explored. © 2013 Copyright Taylor and Francis Group, LLC.","customisation postponement; decision support system; demand uncertainty; supply chain manager","Customisation; Demand uncertainty; Demand variations; Finished products; Global supply chain; Optimal production; Product customisation; Production process; Artificial intelligence; Consumer products; Decision support systems; Managers; Marketing; Optimization; Product development; Profitability; Supply chains"
"Xie G., Zhao Y., Jiang M., Zhang N.","A novel ensemble learning approach for corporate financial distress forecasting in fashion and textiles supply chains","10.1155/2013/493931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876496216&doi=10.1155%2f2013%2f493931&partnerID=40&md5=22a8cd2c73de41a68bd4edd364c0110a","This paper proposes a novel ensemble learning approach based on logistic regression (LR) and artificial intelligence tool, that is, support vector machine (SVM) and back-propagation neural networks (BPNN), for corporate financial distress forecasting in fashion and textiles supply chains. Firstly, related concepts of LR, SVM, and BPNN are introduced. Then, the forecasting results by LR are introduced into the SVM and BPNN techniques which can recognize the forecasting errors in fitness by LR. Moreover, empirical analysis of Chinese listed companies in fashion and textile sector is implemented for the comparison of the methods, and some related issues are discussed. The results suggest that the proposed novel ensemble learning approach can achieve higher forecasting performance than those of individual models. © 2013 Gang Xie et al.",,"Artificial intelligence tools; Back-propagation neural networks; Chinese listed companies; Empirical analysis; Ensemble learning approach; Financial distress; Forecasting performance; Logistic regressions; Logistics; Neural networks; Supply chains; Support vector machines; Textiles; Forecasting"
"Lee H.S., Bang H.C.","Detecting counterfeit products using supply chain event mining",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876237767&partnerID=40&md5=cbbadfe5ae61db004b0a128131cc213f","Counterfeiting is a growing problem all over the world, threatening the health of consumers and lead to financial losses for legally run business. By detecting counterfeit products before they are distributed to the end-users, the problem can be prevented. In this study, we propose an alternative frequent pattern mining algorithm to discover licit supply chain patterns from trace records and a classification algorithm to distinguish counterfeit products with these licit supply chain patterns. The presented algorithms are studied with computer simulations that model the flow of genuine and counterfeit products in a comprehensive supply chain. The results suggest that these algorithms could be used to automatically detect suspicious products. © 2013 GIRI.","Counterfeiting; EPCglobal; EPCIS; Frequent pattern mining; Radiofrequency identification; Sequential pattern mining; Supply Chain","Counterfeiting; EPCglobal; EPCIS; Frequent pattern mining; Sequential-pattern mining; Algorithms; Communication; Computer simulation; Internet; Losses; Supply chains; Web services; Data mining"
"Lenny Koh S.C., Genovese A., Acquaye A.A., Barratt P., Rana N., Kuylenstierna J., Gibbs D.","Decarbonising product supply chains: Design and development of an integrated evidence-based decision support system-the supply chain environmental analysis tool (SCEnAT)","10.1080/00207543.2012.705042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873477519&doi=10.1080%2f00207543.2012.705042&partnerID=40&md5=1a84552db3270b5badb1ca7e3eb5be75","Based upon an increasing academic and business interest in greening the industrial supply chains, this paper establishes the need for a state-of-the-art decision support system (DSS) for carbon emissions accounting and management, mainly across the product supply chains by identifying methodological shortcomings in existing tools, and proposing a supply chain (SC) framework which provide businesses with a holistic understanding of their supply chains and ensuring partners within supply chain collaborative networks have a shared understanding of their emissions. It describes the design and development of a DSS now known as supply chain environmental analysis tool (SCEnAT) in detail, putting its unique and innovative features into a comparative perspective vis-à-vis existing tools and software of different types. The methodological framework used to design and develop SCEnAT integrates different individual techniques/methods of supply chain (SC) mapping, SC carbon accounting, SC interventions and SC interventions evaluation on a range of key performance indicators (KPIs). These individual methods have been used and applied innovatively to the challenge of designing SCEnAT within the desired framework. Finally, we demonstrate the application of SCEnAT, especially the advantage of using a robust carbon accounting methodology, to a SC case study. The SCEnAT framework pushes the theoretical boundary by addressing the problems of intra-organisational approach in decision making for lowering carbon along the supply chain; with an open innovation, cutting edge, hybridised framework that considers the supply chain as a whole in co-decision making for lowering carbon along the supply chain with the most robust methodology of hybrid life cycle analysis (LCA) that considers direct and indirect emissions and interventional performance evaluation for low carbon technology investment and business case building in order to adapt and mitigate climate change problems. This research has implications for future sustainability research in SC, decisions science, management theory, practice and policy. © 2013 Taylor & Francis Group, LLC.","decision support system; SC carbon accounting; SC decarbonisation; SC low carbon interventions; SC management; SC mapping","Business case; Carbon accounting; Carbon emissions; Collaborative network; Cutting edges; Decision supports; Design and Development; Environmental analysis; Industrial supply; Interventional; Key performance indicators; Life cycle analysis; Low carbon; Low-carbon technologies; Management theory; Methodological frameworks; Open innovation; Performance evaluation; Product supply chains; Shared understanding; Theoretical boundary; Artificial intelligence; Benchmarking; Carbon; Climate change; Decision making; Decision support systems; Product design; Research; Supply chains"
"Liu S., Leat M., Moizer J., Megicks P., Kasturiratne D.","A decision-focused knowledge management framework to support collaborative decision making for lean supply chain management","10.1080/00207543.2012.709646","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873456162&doi=10.1080%2f00207543.2012.709646&partnerID=40&md5=a8ca9711cf35c7402a0541120ed07865","Lean supply chain management is a relatively new concept resulting from the integration of lean philosophy into supply chain management. Decision making in a lean supply chain context is challenging because of the complexity, dynamics, and uncertainty inherent to both supply networks and the types of waste (defined as any processes, including use of resources, which do not add value to customers). Efficient knowledge management has been identified as one of the key requirements to achieve integrated support for lean supply chain decisions. This paper proposes a decision-focused knowledge framework including a multi-layer knowledge model (to capture the know-why and know-with together with the know-what and know-how), a knowledge matrix for knowledge elicitation, and a decision tree for the design of the knowledge base. A knowledge system for lean supply chain management (KSLSCM) has been developed using artificial intelligence system shells VisiRule and Flex. The KSLSCM has five core components: a supply chain decision network manager, a waste elimination knowledge base, a knowledge refinement module, an inference engine, and a decision justifier. The knowledge framework and the KSLSCM have been evaluated through an industrial decision case. It has been demonstrated through the KSLSCM that the decision-focused knowledge framework can provide efficient and effective support for collaborative decision making in supply chain waste elimination. © 2013 Taylor & Francis Group, LLC.","collaborative decision making; decision-focused knowledge framework; Flex; knowledge-based decision support system; lean supply chain management; multi-layer knowledge model; VisiRule","Collaborative decision making; Flex; Knowledge based decision support systems; Knowledge frameworks; Knowledge model; VisiRule; Artificial intelligence; Decision support systems; Decision trees; Knowledge based systems; Knowledge management; Supply chain management; Technology transfer; Decision making"
"Tsou C.-M.","On the strategy of supply chain collaboration based on dynamic inventory target level management: A theory of constraint perspective","10.1016/j.apm.2012.10.031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872597076&doi=10.1016%2fj.apm.2012.10.031&partnerID=40&md5=21bb297e55fd130ea28d95f808b4f9dd","After the financial tsunami in 2008, how to adjust the target inventory level dynamically and instantly in order to reduce the risk that an enterprise encountered in a rapid demand changing market has become a crucial issue in the field of supply chain management. This paper explores the strategies of supply chain collaboration by utilizing theory of constraint to achieve the goal of adjusting the target inventory level dynamically. Three time-series-data-mining techniques - Sequential Probability Ratio Test (SPRT), CUSUM chart and Auto-regression Test (AR(1)) are used to detect the timing of market demand change. The results are used to adjust the target inventory level. Simulation techniques are used to explore the relative efficiency of the demand-change detection for the three methods. The techniques are also used to explore the effectiveness of various inventory management strategies on inventory performance based on the three demand change detection methods. © 2012 Elsevier Inc.","Supply chain collaboration; Target inventory level; Theory of constraint","Auto-regression; CUSUM chart; Demand changes; Inventory levels; Inventory management; Inventory performance; Market demand; ON dynamics; Relative efficiency; Sequential probability ratio test; Simulation technique; Supply chain collaboration; Target levels; Theory of constraint; Commerce; Inventory control; Signal detection; Supply chain management; Constraint theory"
"Phuc P.N.K., Yu V.F., Chou S.-Y.","Optimizing the fuzzy closed-loop supply chain for electrical and electronic equipments",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880453827&partnerID=40&md5=019c8ce6b0c611108cd86fa411037a02","The rapid development of electrical and electronic equipment (EEEs) market in recent years creates both positive and negative impacts on the environment and human. In order to achieve the sustainable development, the most critically negative impact, i.e., waste EEEs (WEEEs) must be properly handled such as disposed, remanufactured, recycled to name a few. Among suggested solutions for resolving this issue, closed-loop supply chain (CLSC) management has been proved as a highly potential candidate due to its efficiency, effectiveness and economics. This paper presents a model of multi EEEs CLSC systems with fuzzy parameters. The proposed model is transformed into the equivalent auxiliary crisp model by an appropriate approach, and the final preferred compromise solutions are also found. Finally, a numerical example is conducted to illustrate the applicability and provide better insights about the proposed model. © 2013 TFSA.","Electrical and Electronic equipments; Fuzzy; Multi product; Multi-echelon; Supply chain management","Closed-loop supply chain; Closed-loop supply chains (CLSC); Electrical and electronic equipment; Fuzzy; Its efficiencies; Multi-products; Multiechelon; Numerical example; Artificial intelligence; Software engineering; Supply chain management"
"Park Y.-B., Yoon S.-J.","A decision support system for the operation of vending machine supply chains with product substitution and varying vehicle speed","10.4028/www.scientific.net/AMM.284-287.3617","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873929070&doi=10.4028%2fwww.scientific.net%2fAMM.284-287.3617&partnerID=40&md5=1a88611a5b12a317f0ce3712f4fa0388","This paper presents a decision support system for the operation of general and smart vending machine supply chains with product substitution and varying vehicle speeds. The system supports various functions such as the determination of operation parameters, supply chain performance evaluation, CO2 analysis of delivery vehicle emissions, and more. The potential benefits of the system include the provision of guidance, solutions, and simulation environments for companies in the extensive operations of vending machine supply chains. © (2013) Trans Tech Publications, Switzerland.","Decision support system; Product substitution; Simulation; Varying vehicle spee; Vending machine supply chain","Delivery vehicle; Operation parameters; Potential benefits; Product substitutions; Simulation; Simulation environment; Supply chain performance; System supports; Various functions; Varying vehicle spee; Vehicle speed; Vending-machine supply chains; Artificial intelligence; Carbon dioxide; Decision support systems; Supply chains; Vehicles; Vending machines; Innovation"
"Georgiadis P., Athanasiou E.","Flexible long-term capacity planning in closed-loop supply chains with remanufacturing","10.1016/j.ejor.2012.09.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868483649&doi=10.1016%2fj.ejor.2012.09.021&partnerID=40&md5=96b54efec89cddc424714b7e47b944cc","We deal with long-term demand-driven capacity planning policies in the reverse channel of closed-loop supply chains (CLSCs) with remanufacturing, under high capacity acquisition cost coupled with uncertainty in actual demand, sales patterns, quality and timing of end-of-use product returns. The objective is to facilitate the decision-making when the management faces the dilemma of implementing either a strategy of early large-scale investments to benefit from economies of scale and capacity readiness, or a flexible strategy of low volume but more frequent capacity expansions. We consider a CLSC with two sequential product-types. We study the system's response in terms of transient flows, actual/desired capacity level, capacity expansions/contractions and total supply chain profit, employing a simulation-based system dynamics optimization approach. Extensive numerical investigation covers a broad range of real-world remanufacturable products under alternative scenarios in relation to the market preference over product-types. The key findings propose flexible policies as improved alternatives to large-scale capacity expansions/contractions in terms of adaptability to the actual pattern of end-of-use product returns and involved risk in the investments' turnover. Flexible policies are also proposed as practices to avoid overcapacity phenomena in collection and remanufacturing capacity and as robust policies to product demand. Their implementation is revealed to be even more important for the case of remanufacturing, when a high capacity acquisition unit-cost ratio (remanufacturing/collection) is coupled with strong economies of scale. Finally, results under different information sharing structures show changes in remanufacturing policies, thus justifying the importance of coordination between the decision-maker and the distributor. © 2012 Elsevier B.V. All rights reserved.","Capacity planning; Closed-loop supply chains; Decision support system; Supply chain management; System dynamics","Acquisition costs; Capacity expansion; Capacity planning; Closed-loop supply chain; Decision makers; Economies of scale; Flexible strategies; High capacity; Information sharing; Numerical investigations; Optimization approach; Over capacity; Product demand; Product returns; Remanufacturable products; Reverse channels; System Dynamics; Transient flow; Artificial intelligence; Decision support systems; Profitability; Supply chain management; System theory; Economics"
"Vinay V.P., Sridharan R.","Taguchi method for parameter design in ACO algorithm for distribution-allocation in a two-stage supply chain","10.1007/s00170-012-4104-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874319235&doi=10.1007%2fs00170-012-4104-5&partnerID=40&md5=16a398ff4e7781023cbc3129996e1e40","In a distribution-allocation problem, when fixed cost for a transportation route is also taken into account in addition to the unit transportation cost, the problem is known as fixed charge transportation problem (FCTP). It is not possible to solve an FCTP optimally in polynomial time. This forces the researchers and practitioners to develop efficient non-traditional optimisation techniques that can provide near-optimal solutions in lesser time. This paper presents a solution methodology using ant colony optimisation (ACO) for a distribution-allocation problem in a two-stage supply chain with fixed cost for a transportation route. Taguchi method for robust design is adopted for finding the optimum combination of parameters of the ACO algorithm. A comparative analysis between the predicted signal-to-noise (S/N) ratio and the actual S/N ratio reveals that the error deviation in the experiment is minimal. From the confirmation tests, a good agreement between the predicted S/N ratio and the actual S/N ratio is observed. This validates the proposed experiment based on Taguchi method for parameter design. © 2012 Springer-Verlag London Limited.","Ant colony optimisation algorithm; Distribution-allocation; Fixed charge transportation problem; Taguchi method","ACO algorithms; Ant colony optimisation; Comparative analysis; Confirmation test; Distribution-allocation; Fixed charge transportation; Fixed cost; Near-optimal solutions; Non-traditional; Optimisation techniques; Optimum combination; Parameter designs; Polynomial-time; Robust designs; S/N ratio; Signal to noise (S/N) ratios; Solution methodology; Transportation cost; Two-stage supply chains; Ant colony optimization; Artificial intelligence; Cost accounting; Experiments; Parameter estimation; Polynomial approximation; Supply chains; Taguchi methods; Transportation routes; Algorithms"
"Latha Shankar B., Basavarajappa S., Chen J.C.H., Kadadevaramath R.S.","Location and allocation decisions for multi-echelon supply chain network - A multi-objective evolutionary approach","10.1016/j.eswa.2012.07.065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867673023&doi=10.1016%2fj.eswa.2012.07.065&partnerID=40&md5=09937f844da946d2d399fd92adfa1b49","This paper aims at multi-objective optimization of single-product for four-echelon supply chain architecture consisting of suppliers, production plants, distribution centers (DCs) and customer zones (CZs). The key design decisions considered are: the number and location of plants in the system, the flow of raw materials from suppliers to plants, the quantity of products to be shipped from plants to DCs, from DCs to CZs so as to minimize the combined facility location and shipment costs subject to a requirement that maximum customer demands be met. To optimize these two objectives simultaneously, four-echelon network model is mathematically represented considering the associated constraints, capacity, production and shipment costs and solved using swarm intelligence based Multi-objective Hybrid Particle Swarm Optimization (MOHPSO) algorithm. This evolutionary based algorithm incorporates non-dominated sorting algorithm into particle swarm optimization so as to allow this heuristic to optimize two objective functions simultaneously. This can be used as decision support system for location of facilities, allocation of demand points and monitoring of material flow for four-echelon supply chain network. © 2012 Elsevier Ltd. All rights reserved.","Evolutionary approach; Four-echelon supply chain architecture; MOHPSO; Non-dominated sorting algorithm; Swarm intelligence","Evolutionary approach; MOHPSO; Non-dominated Sorting; Supply chain architecture; Swarm Intelligence; Algorithms; Artificial intelligence; Decision support systems; Multiobjective optimization; Particle swarm optimization (PSO); Supply chains; Location"
"Hertz P., Sproedt A.","Service supply chain planning for industrial services - Design and application of a decision support tool","10.1007/978-3-642-41263-9_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978222462&doi=10.1007%2f978-3-642-41263-9_10&partnerID=40&md5=8f40d7bbe7f2ab3449f490ce93404439","Industrial services such as classical MRO-services and also advanced offerings, e.g. performance based contracting, are gaining importance in the machine and equipment industry. From a niche the business units responsible for service have grown to major contributors to the success of the company. Meanwhile operations have grown historically and service manager struggle to professionalize their service operations to improve efficiency. In this contribution we provide an overview of 3 cases of companies trying to gain competitiveness by using a simulation-based decision support system for field service supply networks. © IFIP International Federation for Information Processing 2013.","After-sales; Case study; Decision support; Field service; Network planning; Service supply chain","Artificial intelligence; Industrial management; Mobile telecommunication systems; Supply chains; After-sales; Decision supports; Field services; Network planning; Service supply chains; Decision support systems"
"Wortmann H., Alblas A.A., Buijs P.","Supply chain integration for sustainability faces sustaining ICT problems","10.1007/978-3-642-41263-9_61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978196584&doi=10.1007%2f978-3-642-41263-9_61&partnerID=40&md5=9ec893d32beaa14331e40eccb16f7e6a","This paper is concerned with the role of supply chain management in sustainable operations. It argues that sustainability requires increased supply chain co-ordination using ICT for product life cycle management. Accordingly, the paper researches integration problems in supply chains due to ICT. It addresses the question, why operational decisions are often not based on integrated information in supply chains. It argues that several current information/ communication technologies are essentially heterogeneous. Therefore, it is not easy to integrate these. The paper distinguishes (1) transactional systems (2) real-time monitoring/control systems (3) decision support systems (4) human communication (text, audio, video). Integration problems should be studied by analysing the underlying characteristics of the technology. © IFIP International Federation for Information Processing 2013.","ICT; Supply chain integration; Sustainability","Artificial intelligence; Audio systems; Decision support systems; Integration; Life cycle; Real time systems; Sustainable development; Information communication technology; Integrated informations; Operational decisions; Product life cycle management; Real time monitoring; Supply-chain integration; Sustainable operations; Transactional systems; Supply chain management"
"Kumari S., Singh A., Mishra N., Garza-Reyes J.A.","A Multi-Agent Self-Adaptive architecture for outsourcing manufacturing supply Chain","10.1007/978-3-319-00557-7_97","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951202028&doi=10.1007%2f978-3-319-00557-7_97&partnerID=40&md5=665c56155c7003b121d2bcd18a4b9c51","In present day’s economy of recession and frequent market fluctuations, it is difficult to satisfy the customer with the products and services at reasonable price. The prices of resources are increasing consistently and the manufacturing industries have to optimize the use of resources so as to make a trade-off between the cost incurred and the services provided to the customer. Realizing this scenario, this article proposes an automated system equipped with artificial intelligence to deal with these complexities and difficulties. This automated system has the capability of self-decision-making and is further complemented by the feature of reconfiguring its operation according to the various uncertainties in the Supply Chain. It utilizes multi agent architecture for its operations. It focuses on adding some additional features to the conventional multi agent architecture for improving the efficiency of the Supply chain and optimizing the make span. It exploits the ‘‘Outsourcing of operations’’ feature by its agents to conclude the manufacturing processes faster and reduce the idle time of certain machines. This article also presents the concept of outsourcing of the manufacturing plant. This multi agent architecture will facilitate small scale manufacturing industries to execute their manufacturing process and complex logistics issues efficiently. © Springer International Publishing Switzerland 2013.",,"Architecture; Automation; Costs; Customer satisfaction; Decision making; Economic and social effects; Manufacture; Multi agent systems; Outsourcing; Adaptive architecture; Automated systems; Decisions makings; Manufacturing industries; Manufacturing process; Market fluctuations; Multi agent; Multiagent architecture; Product and services; Trade off; Supply chains"
"Drohomeretski E., De Oliveira Neves T.R., Gouvea Da Costa S.E., De Lima E.P., De Oliveira Cordeiro G.","Connections between lean supply chain and green supply chain: A literature review",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929359708&partnerID=40&md5=291d6bd39eb4cac0a55c4c9519977ce6","The increase in competition among companies has generated a greater concern over cost, without interfering in the quality requirements established by customers. That being said, integration of the various links of the supply chain is necessary in order to make it competitive. In the process of cost reduction in the supply chain, the adoption of lean manufacturing practices enables the elimination of waste and the processes become more reliable; these characteristics form the Lean Supply Chain Management-LSCM. Another factor of great importance for the success of supply chains is the adoption of environmentally sustainable practices, known as Green Supply Chain Management (GSCM). In other words, to produce and distribute products with the least environmental impact possible, covering efforts to reduce the consumption of water, energy and emission of pollutants, and practices related to waste recovery and return of materials for reuse in the supply chain. The combination of LSCM and GSCM practices form the Lean and Green Supply Chain Management (LGSCM). Then, following this line of thought, this research project aims to: 1) analyze the main characteristics of the scientific production linked to LGSCM; and 2) identify the main connections between LSCM and GSCM. In order to achieve the proposed objective, the research will be carried out in two phases. The first is a bibliographic review of 438 articles based on journals related to the areas of study between 1995 to 2012 and, the second is a theoretical conceptual study via content analysis of the selected articles. As principal results, the research presents the primary characteristics in the studies related to the subject, the fundamental connections between LSCM and GSCM and the development of a framework integrating LSCM with GSCM via a theoretical structure.","Bibliometrics; Connections; Framework; Lean and green supply chain management; Literature review","Chains; Cost reduction; Data mining; Environmental impact; Sustainable development; Waste management; Water conservation; Water pollution; Waveguide couplers; Bibliographic reviews; Bibliometrics; Framework; Green supply chain management; Literature reviews; Quality requirements; Sustainable practices; Theoretical structure; Supply chain management"
"Wong W.K., Guo Z.X., Leung S.Y.S.","Optimizing Decision Making in the Apparel Supply Chain Using Artificial Intelligence (AI): From Production to Retail","10.1533/9780857097842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904142594&doi=10.1533%2f9780857097842&partnerID=40&md5=92581e40a6296dfc269a817ca2d3c5eb","Practitioners in apparel manufacturing and retailing enterprises in the fashion industry, ranging from senior to front line management, constantly face complex and critical decisions. There has been growing interest in the use of artificial intelligence (AI) techniques to enhance this process, and a number of AI techniques have already been successfully applied to apparel production and retailing. Optimizing decision making in the apparel supply chain using artificial intelligence (AI): From production to retail provides detailed coverage of these techniques, outlining how they are used to assist decision makers in tackling key supply chain problems. Key decision points in the apparel supply chain and the fundamentals of artificial intelligence techniques are the focus of the opening chapters, before the book proceeds to discuss the use of neural networks, genetic algorithms, fuzzy set theory and extreme learning machines for intelligent sales forecasting and intelligent product cross-selling systems. © 2013 Woodhead Publishing Limited. All rights reserved.",,"Decision theory; Fuzzy neural networks; Fuzzy set theory; Genetic algorithms; Learning systems; Sales; Supply chains; Apparel manufacturing; Apparel supply chains; Artificial intelligence techniques; Decision makers; Decision points; Extreme learning machine; Fashion industry; Sales forecasting; Decision making"
